DRUG_COSMICID,pred_norm_cells_0,pred_norm_cells_1,pred_norm_cells_2,pred_norm_cells_3,pred_norm_cells_4,pred_norm_cells_5,pred_norm_cells_6,pred_norm_cells_7,pred_norm_cells_8,pred_norm_cells_9,param_1,param_2,param_3,param_4
344_908134,1.0,1.0081124941587019,1.0095740670286577,0.9568275001622639,0.7834415775195467,0.5596073119159697,0.2783601885994882,0.08309886122452967,0.012241007499053057,0.011305405606304903,-3.0559755683368857,1.0039712262355238,5.612100466392758,-0.06279226454086609
344_687561,1.0,1.0116017118064904,0.9978212269529791,0.9846106636428125,0.883608768846323,0.6468973642988061,0.36106426373650247,0.12818505827746135,0.008374799165245052,0.0069972448162952325,-3.1054807731674163,1.0022388403491123,6.476170471673217,-0.0606994864415188
344_909696,1.0,1.0016774466923417,0.9931758587825353,0.9244021070588955,0.7118595308552179,0.4420053016521367,0.2216264578932599,0.06772281064799734,0.007885673935862758,0.008489445670462748,-3.2174937246035817,1.0013711905094387,5.214643128556578,-0.051078628260213546
344_907286,1.0,1.0036582265072276,0.9761947563154305,0.9103628875697823,0.7277387858859686,0.4804712612608045,0.21414291118891496,0.06747304042896772,0.00812124238188918,0.007473932527112692,-3.155444242549717,0.9922251932118011,5.295478861875257,-0.05899817009995733
344_907272,1.0,1.0093186421540985,0.9652730114711211,0.8434760671880025,0.6868456472983026,0.49705220056963056,0.234820536333221,0.07804519830646041,0.009878549883446273,0.008747440308834047,-2.356763352910577,0.9936646984140515,4.107572367825316,-0.12291589371838002
344_909255,1.0,1.0045895674967338,0.9851460660383952,0.9481112651203161,0.7878476300816555,0.5377893321872573,0.25150776287093346,0.07196397135647284,0.009576476937586332,0.009479213190123544,-3.331266955924234,0.9940609568112456,5.96682946763594,-0.04971042975541605
136_1290922,1.0,0.9982346013028236,0.9602890808918145,0.8625945527986365,0.7377155070429752,0.5288849565032456,0.3585427387150046,0.14651105649318477,0.04970535662389079,0.04246441636035705,-1.8987228848384665,0.9904040172926571,3.8235235916529167,-0.13694752048289222
136_905973,1.0,0.9967471079080066,0.9510325128959392,0.8585075533948076,0.7641309122227585,0.554695970749827,0.3828045261734177,0.146280644415195,0.04913675295306177,0.041531791065408157,-1.8537597228003253,0.9826565418706203,3.9603475120020897,-0.14789121216990356
136_907045,1.0,0.9922676935656317,0.962734460286455,0.8561903154373203,0.7512332995077954,0.5466553612939011,0.3815459312994304,0.1466129662406138,0.04752603864686788,0.040014491093600224,-1.7839605605552877,0.9865466078128529,3.8097911943254514,-0.1611759584359649
136_907287,1.0,0.9938105878896811,0.9646384199840955,0.8459221553819642,0.7355928256879528,0.5524753618009567,0.3839471912338451,0.1840369406231355,0.05470271928021254,0.04126964485479429,-1.4487496440252026,0.9927062425749963,3.365936037884495,-0.22302372156100927
136_910399,1.0,0.9932648271020695,0.9732929101044441,0.8514270630930789,0.7093876401442779,0.5348981270790933,0.37285109395698796,0.22508397274126685,0.06040152128054098,0.0429278302229086,-1.3081492612858598,1.001509676798742,3.091861243749453,-0.2467571660922728
136_1298144,1.0,0.9809791826323281,0.954693664394282,0.8748931192816778,0.7898296817156185,0.5959428345700765,0.4087576803903243,0.19929025647089524,0.05419932362877764,0.04014279301327107,-1.7178129150677413,0.977031545910603,4.065902623526653,-0.1651051373332127
136_909709,1.0,0.9946878127149953,0.9590967564646622,0.8483932409948289,0.7241878947871458,0.5342974352651654,0.3705662526444402,0.17806989018884933,0.05977779888975088,0.04438245507441733,-1.5529107441329753,0.9933192128362615,3.3855797445063858,-0.19260222147906236
136_1290797,1.0,0.9971939039347626,0.9629674322193312,0.8577876910467284,0.7372794355336407,0.5439164154670832,0.3655990735537928,0.1942095780948169,0.056098921404850066,0.04110570373802326,-1.579840471079524,0.9941655323076773,3.478062779833209,-0.18881444595540606
136_907312,1.0,0.9920022253318961,0.9655553940306253,0.8322606677940725,0.7153955500979193,0.5418616975540129,0.3555510988935023,0.169765359855939,0.05565798545583409,0.041335221627117585,-1.5300972891689768,0.9933445874506985,3.3296420562384528,-0.20374428260256713
136_724872,1.0,0.9935937180878899,0.969051534883629,0.8295921305724037,0.6964457814867067,0.543393514737461,0.33958615966409456,0.16503406665124085,0.05042146469773583,0.035478976352598224,-1.5148536357959672,0.9963919511160699,3.258804769076177,-0.21431104664874728
136_1240134,1.0,0.9981809953939029,0.9661939695786114,0.8882870848012615,0.7755691697425192,0.6022239673255149,0.40319411368123326,0.19979288175692397,0.05182243816356422,0.03407794794944528,-1.6329220200077526,0.9890215589341329,3.9028169978158846,-0.18945681997823582
136_1298219,1.0,0.9938331872199634,0.9617815256437743,0.8466630741629516,0.7266767318669408,0.5327180128096259,0.376281042376812,0.18179037030666634,0.05741608475594609,0.04043189811583818,-1.4876230462947935,0.9941635130647717,3.3298719012429454,-0.21110949331255613
136_910687,1.0,0.9964186506308568,0.9680798979982264,0.8833031540562077,0.7982628473829118,0.6057900296754637,0.3984745709138056,0.15489913953355453,0.04599797641092672,0.03496561329725181,-2.05819412710838,0.9811884713484911,4.542761710819888,-0.12423637895970166
136_906864,1.0,0.9905250894118199,0.9682883727337719,0.832416900450881,0.7136734401291347,0.5298257297560237,0.35235079678196374,0.18028047160689478,0.05478788553178393,0.038940976865823984,-1.5128620014678018,0.9951327942052738,3.2798914280013256,-0.20669266395218824
170_688087,1.0,0.992243529727048,0.9318496949414117,0.8350726222147544,0.6325594257508295,0.391850310306264,0.17638511895542625,0.06599037669916671,0.014110000280815188,0.010638546420616062,-2.889714913489314,0.982818768108575,4.371049749324934,-0.0675131058372959
170_1240216,1.0,0.9965316751891505,0.9254693492452476,0.8289887638362997,0.6583352072510649,0.4165174969647773,0.177166292094416,0.07635693151016024,0.017287501673152333,0.01281158977551387,-2.801876897949204,0.9796718348220205,4.371197393785781,-0.07213924884731406
170_910948,1.0,0.993809877311283,0.9209820554294545,0.833684727011729,0.6606361704427959,0.412728706598183,0.16397853507277416,0.053047313193736956,0.016381426199863745,0.012248116050292232,-3.0245068315463666,0.9741523226313629,4.677812005690239,-0.06300320278945246
170_688006,1.0,0.9922991545461198,0.9206218796345458,0.8202742870383412,0.6395772950434319,0.3749283109790942,0.1707887805578757,0.06305494655025873,0.014024344331394451,0.009163381015379604,-2.9115523414340085,0.9787129754833591,4.371431484913538,-0.06752609197627613
170_1240190,1.0,0.994330809321972,0.9320689019251311,0.859157163291547,0.6775068040244535,0.42605521899276044,0.194488181122737,0.072909147907003,0.017138126238116575,0.0131766625682737,-2.9728146560265616,0.9789287613592464,4.720996932271011,-0.059789489648287925
170_910911,1.0,0.9941404888390099,0.9355732889076518,0.8409568754303476,0.6711410864606596,0.4430815369998007,0.16999501635927328,0.06415504126988038,0.01782845288942776,0.013226567351831836,-2.9460775328878723,0.9774379549630461,4.672821930156806,-0.06618937095994093
170_908145,1.0,0.9959720938020308,0.924643996163091,0.8611205928622987,0.721307629859203,0.437014070697149,0.17828433126169851,0.07319109182642826,0.017082242401852413,0.01245866858805716,-3.351171748498262,0.9694543295047469,5.406531482306421,-0.04052823183548495
170_1240160,1.0,0.9952677375496596,0.9375145842669281,0.8339064693956444,0.6696504823014733,0.406387540206329,0.1751290579768053,0.06656894636193152,0.01690767577413571,0.012654606464328534,-2.988908710634268,0.9800117369098067,4.624497679308761,-0.06104374203572678
170_687590,1.0,0.9944351143884292,0.8921513094700055,0.7881479643518265,0.6270105130342729,0.40332142931235104,0.19983287348941242,0.0646303360363612,0.018114664959998313,0.013086134108599315,-2.2842068687057115,0.9798324342164793,3.607285733782619,-0.12203122451185502
170_949156,1.0,0.9929746708471274,0.9282642107368977,0.8321561406740994,0.6470649159161457,0.415322845854997,0.19073887267544437,0.07753070597373139,0.017176658316512362,0.013322570929554328,-2.707586821923894,0.9817951213519207,4.231914529325266,-0.07769360629072526
170_910853,1.0,0.9930301943776826,0.9240537655994556,0.8481800698097919,0.7134882670401802,0.46022599476044457,0.2299052857039134,0.08401113003332408,0.018810208897648777,0.01362415890563701,-2.711658367027555,0.9731084108950449,4.600362863323588,-0.0776915740692659
170_907043,1.0,0.9943241402011254,0.9323763021306097,0.8383925663183139,0.6773511225404244,0.41948772209681556,0.18227815528383734,0.07414723011241364,0.017127834423036267,0.012692249502299486,-2.9336366980360364,0.9779369677006382,4.620672749058183,-0.0632985057900957
170_722045,1.0,0.9935695884218619,0.9260209768951496,0.8445520391572271,0.6748904543921864,0.4150290097978162,0.2060317827110982,0.07386887269065326,0.017449448964121952,0.013442129661537707,-2.8245198026680467,0.9783026430839551,4.490563216850039,-0.06885205937347848
170_910689,1.0,0.9922684079939404,0.9166110926982275,0.8469757635308992,0.7091863394567463,0.4752506056308832,0.2177868172082919,0.09354921143174086,0.01781486415056223,0.012481248740767918,-2.677751045742233,0.9704063545924314,4.578675962260516,-0.08068423933631945
170_910910,1.0,0.9938923748517351,0.9394093791217208,0.8550368245735728,0.6916457801164607,0.41259052953224534,0.1791432768395306,0.0704486344047835,0.017182279922014168,0.012802179612594961,-3.1995570383978524,0.9776426795603115,5.0115490177542386,-0.04717539828726941
170_909976,1.0,0.9945045786016798,0.9244363417845043,0.834205830203168,0.6625562892469583,0.4187782925095328,0.19356686923148325,0.080419475520359,0.018108257838170567,0.013591527044121582,-2.739019919513803,0.9794594518094376,4.327157322320427,-0.07457739487988856
170_924104,1.0,0.9949089170827513,0.9399208016594254,0.8643467123059344,0.7183397006932704,0.43042717767584227,0.1904058628975684,0.07041696784931786,0.016810953948272395,0.01201792941274957,-3.2701663515578328,0.9754889763959796,5.261555583986634,-0.044555420531420115
170_908445,1.0,0.9898545600562235,0.9302940351431119,0.8361986153093709,0.6504171616302539,0.4063388551082092,0.16033719953805756,0.057507155100611884,0.016608520027216713,0.012725328182628408,-3.0513380017331833,0.9768117548311366,4.659485173150647,-0.05932453798297163
170_906834,1.0,0.9928483399181893,0.9166344069641338,0.8197218337495339,0.6241309276536701,0.40157618129617956,0.1701115672430883,0.053262648813005686,0.014825786711007692,0.011419098595623373,-2.7640436571860416,0.9793157722305952,4.202143755914195,-0.08044228753116471
170_1299081,1.0,0.9929124587455921,0.9278844606534264,0.8228505102942143,0.644986707240452,0.41905401352680705,0.20538860272665035,0.07152574413667123,0.01865622493185674,0.014365944118942117,-2.555701044059335,0.9829656955195923,4.044382205348792,-0.0910629469150635
170_905933,1.0,0.9932432774032839,0.9315494856608829,0.8451627257996052,0.6740300311819137,0.4161106973687176,0.19654620373274612,0.07310632692195863,0.015173175996436309,0.011003170160105727,-2.8716392036997176,0.9791576135659025,4.547273630807058,-0.06812867354279592
170_908476,1.0,0.9929549011193256,0.9174122031286642,0.8602240452477872,0.7228489067216716,0.46072318539180857,0.2066729596195011,0.07862875014142448,0.017582134445931177,0.01305631619490762,-3.050449504046405,0.9677991142172497,5.097068800158492,-0.0556852349376597
170_1298347,1.0,0.9983134395639386,0.8843386663190738,0.8064614013745122,0.6332165255628764,0.4112267731980166,0.20382524625423637,0.06952766575336825,0.017161443858424122,0.011368190115971415,-2.3235622024723157,0.977838977353518,3.715829432784962,-0.1178442285412703
170_1327775,1.0,0.9916430934689628,0.9373135839924901,0.8492153469827775,0.6766089878707192,0.4204847056760657,0.1764095527844439,0.06261269102760342,0.014856923732788886,0.010596664094526916,-3.0692929848912316,0.9774541543206516,4.819037542210777,-0.05895680820276535
170_907066,1.0,0.9912608200211148,0.9128372580473423,0.8541754557352206,0.71457094774008,0.4578595441929474,0.21625074429762212,0.08580994999644799,0.017894401568572603,0.013770317461058286,-2.8685092748184617,0.9681944594355574,4.8172591396417515,-0.06531469973152158
170_909253,1.0,0.9920139234374249,0.9261487577904133,0.8316383123745091,0.6273438959149036,0.4121687836422504,0.1788105339031958,0.06793799988479768,0.014810630092724842,0.01196780752134675,-2.7362913886314852,0.9821309100235515,4.207802960520675,-0.07880927884774401
170_905938,1.0,0.993452703926616,0.9173994080200029,0.8198172511614498,0.63069412529099,0.43301385777218016,0.17365498839887672,0.06012484620485321,0.016570328701950514,0.012668853503987106,-2.62410988064822,0.9791688122252544,4.10970079289493,-0.09121726259816125
170_946356,1.0,0.9941614576221957,0.9320115247786196,0.8437169595998787,0.6482413817553593,0.40718914798612654,0.18977876472844313,0.07447000643812839,0.017230074493204777,0.013242264732921893,-2.843486766964073,0.9827315777661335,4.398023107465647,-0.0670274896523079
170_688014,1.0,0.9943025241072404,0.9370399268192334,0.8566039233909283,0.69867321797611,0.44595770910056776,0.19338099869708786,0.07668065288356572,0.016224843279954687,0.011926261788408181,-2.9866385535961073,0.9769760703897935,4.851887000314573,-0.06094544050682116
170_1240145,1.0,0.9937731861355473,0.931373910335692,0.8712279681729186,0.6999208447778571,0.4495239527099734,0.21847073303203118,0.0836215243423242,0.018069503224947443,0.013959590283520031,-2.890727579735847,0.9777900564628121,4.7698075463264535,-0.06292063064564024
170_907791,1.0,0.9903502835920978,0.9265306362926642,0.8353709230213108,0.668342225634556,0.4112726782729068,0.1674717921989048,0.06348130622166238,0.014346747534923491,0.010560582757258281,-3.027248147886495,0.9743178333348699,4.705491410990824,-0.06167915207281854
170_946358,1.0,0.9887637729537818,0.9405580238245594,0.8588891770542681,0.6813107206158252,0.4090280707510966,0.15910109434087974,0.05672984800631492,0.0131516510090499,0.009115521370863732,-3.3492196954725855,0.9755603320694137,5.185411940967234,-0.046298149739625406
170_1303897,1.0,0.9946658048032979,0.9095740988186155,0.812888047417411,0.6525219956823186,0.4082628700124218,0.193926887876318,0.07632457994008077,0.017850454976932186,0.011836148368620654,-2.563990241929021,0.978066826423054,4.04292989055517,-0.09136377474771903
170_1330947,1.0,0.9920762922464552,0.9287534282495862,0.8271716472794154,0.6407804051276464,0.4199793664879755,0.1745875405999575,0.0679090955634698,0.016115161838753837,0.012568103858803595,-2.7555303267655926,0.9805917696242461,4.274913733942491,-0.07789156232428135
170_910779,1.0,0.9935447924865461,0.9192641341022593,0.8385311111166979,0.6531378756543262,0.4173776719872108,0.20741425138812403,0.07712695596015208,0.018285901614974034,0.014467299578651097,-2.6575455821615246,0.979889358834555,4.215083437606615,-0.08032591177958101
170_687997,1.0,0.9919045455494129,0.938458325109945,0.8453482202847056,0.6754919065859373,0.41964390960774944,0.16315571104970614,0.06098611012477206,0.014426931775009814,0.010253868932870218,-3.133625758077309,0.9767728657013516,4.885989407134415,-0.05666574677165037
170_905976,1.0,0.9961935292560463,0.9100881683744472,0.80684583174137,0.6851896552264005,0.4300019992698881,0.26309369671531446,0.07014458891144781,0.0214226522587766,0.014950228188887915,-2.179642075279598,0.9791572561586632,3.749004510865115,-0.13231179547996677
170_906999,1.0,0.9950436127455738,0.9301252539851205,0.846464871014182,0.672293483799543,0.4306753660925746,0.20681441501922954,0.08495281725928781,0.018016536173676528,0.013935546720634028,-2.7231408172026392,0.9808830475629957,4.380648791011407,-0.07480218151444594
170_908125,1.0,0.9943549022070108,0.9257043843815651,0.8282601886896417,0.6671877355853073,0.4176082527620153,0.20639324825596247,0.07546280074102327,0.018712527469484496,0.013096704372068009,-2.65305622783108,0.9800177208548538,4.2328988922218205,-0.08254139117433876
170_909703,1.0,0.9897652891005472,0.9395396282560515,0.8478638419443281,0.6684618722833126,0.41089569747946103,0.1672275904420971,0.06198815363591259,0.014113352568457676,0.009796783231798074,-3.1227930627328977,0.9779416522199488,4.834661964296683,-0.0562568391347297
170_906844,1.0,0.9944611543760707,0.9346147617501472,0.8468179556127806,0.691666630169295,0.4164854032143771,0.18057199126704399,0.0746529640277891,0.016758051247578565,0.012337368295542078,-3.0960748542038363,0.9765339542591472,4.879245084688843,-0.05299471757922115
170_909713,1.0,0.9931199633090119,0.9210724689395565,0.8222063904448926,0.6613175541135259,0.4297722453351807,0.2082160274103488,0.07129558544402574,0.019215347819838982,0.013973668861624159,-2.544735098396621,0.9789247989191391,4.10744768709063,-0.09331180884455241
170_753586,1.0,0.9929967608568282,0.9258590746214572,0.840094804474663,0.6886301110346649,0.4165200016245323,0.1840222526821774,0.07621646738774591,0.017130696558332378,0.012411682337640251,-3.0049290781192624,0.9741648034601688,4.753694023696352,-0.05802185609744124
170_908120,1.0,0.9943228871322823,0.9247751546639931,0.8530072256564346,0.7144162098569953,0.4523942835427905,0.2122528727538825,0.0861409939834177,0.018550312714472543,0.013833903724132943,-2.8910360082195394,0.9727821682633371,4.806851346238904,-0.06341295781740303
170_1298350,1.0,0.9952636233767487,0.9146720992915149,0.8473233224319641,0.673832953964806,0.4276695964301654,0.19058239627123807,0.07803871909545922,0.01720944071320588,0.012975137725341099,-2.8667977446704684,0.9746549764600192,4.572094342516147,-0.06658570355042485
170_1303900,1.0,0.9971847859305109,0.8736346767533482,0.7895143630461823,0.6153892023481604,0.35974858256439685,0.17435505478594038,0.04675452270246291,0.01755686858835141,0.011672496299921021,-2.598240860771862,0.9744543531739704,3.8660068217396066,-0.09322830732887287
170_949176,1.0,0.9949695832917997,0.9036268593538289,0.8207271032965273,0.6348954386485932,0.38851742598191774,0.2057907631284379,0.06852341590428755,0.014910660478887387,0.008877532819402293,-2.555426078365774,0.9798367377831501,3.974631154376116,-0.09383553025143247
170_753558,1.0,0.9925201424296265,0.9258411235843335,0.8390920581109066,0.6801045968595422,0.41938054438201083,0.18505028212016839,0.0768315208864997,0.017276862699515803,0.012643673836194583,-2.9299102911062214,0.9753667283432939,4.6345905875935545,-0.06267952602168617
170_907059,1.0,0.9939670001755562,0.9331061997329075,0.8456465763222882,0.6568478852128108,0.4410997029403559,0.1828685737754536,0.06968982568538219,0.019223134769024073,0.015064115444821048,-2.8244336198866686,0.9802154763529307,4.474401177801023,-0.07073635721848885
170_753620,1.0,0.9921494064957886,0.9348588798712205,0.8445586753082199,0.6801200056752534,0.4054837946644398,0.17337204720476046,0.06879577663975875,0.014467622428694355,0.010223785907393548,-3.120198393476174,0.9767228104376554,4.851058982750825,-0.05422360948554466
170_1331048,1.0,0.9910591165688902,0.942526069521584,0.8527231120977515,0.6805047749519963,0.4215916090570696,0.17699618393472802,0.07066180625127953,0.014425487374790782,0.010027447543426838,-3.078874350738551,0.9788568305211764,4.8432004548320675,-0.05694872618752282
170_949170,1.0,0.9969068019457094,0.8786791552332572,0.778474870545295,0.5763850509493011,0.3774126671067114,0.1732634929669083,0.05318954545883853,0.016651784977540312,0.011909598221393109,-2.34607667208285,0.9835806101252025,3.480617283197182,-0.11690260854319179
170_1240158,1.0,0.9953418561049645,0.9380427026992331,0.8440899335398869,0.6862020017168456,0.4195562049358499,0.18399844284801228,0.07523302087210136,0.016683958321693115,0.01230456929218897,-3.001421783830869,0.9789318664478721,4.738529458929444,-0.05887724168470183
170_1240205,1.0,0.9936636317063422,0.9229629112934125,0.8392651337877004,0.6481833794602133,0.4528513484637164,0.18177764447177322,0.0718892296962759,0.01919660506222503,0.01488722507408646,-2.6903196744700617,0.9784119940892294,4.304907492573007,-0.0816043172454231
170_753554,1.0,0.9943081933916986,0.9313842924372032,0.8609034144615696,0.6880880814922296,0.4298158892656038,0.18628500811243928,0.06705150124236614,0.016504621736594585,0.01228232369880653,-3.098638800172065,0.976236054183173,4.933468096003227,-0.05471332840889169
331_1240191,1.0,0.9879781084671896,0.8925224448041151,0.7842171634648831,0.5881669695380914,0.4156833449027033,0.266308226747732,0.21956021406659945,0.08431045429246706,0.0736593541840406,-1.7925329739604696,0.9962012628845325,2.840381612026293,-0.09174922620693092
331_909731,1.0,0.9888696728675782,0.9038746050790624,0.830733809083311,0.6458369947122282,0.49570454062841063,0.29756408444693033,0.17847990926056156,0.08266462321860489,0.07343494246682006,-1.7842949292000867,0.9858218730624693,3.2184611737178255,-0.11031468470407332
331_906836,1.0,0.9900197384000864,0.9083951453589046,0.8106396460463161,0.6222304255504149,0.4570733244933419,0.30311782617726235,0.19888138919737025,0.09402236915804264,0.0815050345706376,-1.7430362171305727,0.9940652518477534,2.9839398118741145,-0.09953573084067091
331_906800,1.0,0.9905482368249859,0.8801666292946655,0.7770939102811825,0.5926837510265731,0.4372374270016238,0.26772529001898604,0.2123986792052183,0.07495201941574818,0.06612884570476643,-1.5125991267473993,0.997461902579924,2.627156509450639,-0.1604010997167448
331_909252,1.0,0.9934675799546473,0.8925519690866129,0.7901888885299915,0.5836040972094412,0.4151804101456848,0.2426707542521717,0.1912973954910548,0.05301182244263196,0.04700213993281027,-1.81005771107002,0.9965194755027592,2.914653311113532,-0.12542982487424012
331_1240192,1.0,0.9926415676530723,0.9245147230752694,0.8461311126794838,0.6368756283970384,0.47596009381653825,0.31319093090451633,0.1596567152919011,0.07980254535257157,0.07217429119330185,-1.957810796226541,0.9918251687423291,3.3762192494756187,-0.08561799269761301
331_713899,1.0,0.9930203938203425,0.8977195619592789,0.8127674587198067,0.6000761025199566,0.4250419860453997,0.2322556171554369,0.12804843325095913,0.04915461114774276,0.043009059836933726,-2.163325165834285,0.9873706770345724,3.398951882359353,-0.09171319434174673
276_1247871,1.0,0.9902286935190808,0.9131592468722074,0.7940624276288346,0.55856878089741,0.4037734112183218,0.2436530441666956,0.1310277489761173,0.047629239842752545,0.032343036325109376,-2.040641268151015,0.9970275061058257,3.1303278884394126,-0.10970391272802416
276_909751,1.0,0.994058282299876,0.9609292974858298,0.9021741817246542,0.7776841967544603,0.5363990073320467,0.28675396036949635,0.10386514093597594,0.0637711820723326,0.0541651542923317,-3.126988881140705,0.9791030698648564,5.55777141547983,-0.01035540934506306
276_907278,1.0,1.006286564286207,0.9116572825965071,0.7911669589247994,0.5530382271538191,0.3246570148835011,0.11160952293347434,0.06727591739113697,0.03515336582792384,0.03389352584860682,-3.2725129539575493,0.9875308373746486,4.3173159506534855,-0.02659692877463655
