DRUG_COSMICID,pred_norm_cells_0,pred_norm_cells_1,pred_norm_cells_2,pred_norm_cells_3,pred_norm_cells_4,pred_norm_cells_5,pred_norm_cells_6,pred_norm_cells_7,pred_norm_cells_8,pred_norm_cells_9,param_1,param_2,param_3,param_4
344_909784,1.0,1.0138467217885057,0.9956529193992422,0.9573983271730808,0.7799261688034813,0.5574246497251031,0.3507321257912168,0.15490567015674206,0.010054490499200866,0.009714194590901552,-2.2838971010487095,1.0085687879024208,4.606588470753307,-0.12037817317690845
344_909260,1.0,1.0072177673545062,0.9764917380104985,0.9020458815152672,0.7374034057482519,0.5248152469392051,0.24994682635964227,0.08042452402244629,0.009349959794170765,0.008597494874108203,-2.793341429364337,0.9919242984045094,4.977506553769292,-0.08256381751723293
344_1298141,1.0,1.0087885434466275,0.9879644396862841,0.9311620227942319,0.7799869981358689,0.5382854021552546,0.28325526897653197,0.06859112069145996,0.009937079408331356,0.009715209189569128,-2.996984934314068,0.9953161295785566,5.483157447410931,-0.06994993162944192
344_910930,1.0,1.0114969922469697,0.9750952902814003,0.9042987963551842,0.7459979686451994,0.5260759320404896,0.2292622837755694,0.07137850327297401,0.009251160111629079,0.008481363980688574,-3.021627392564939,0.9903991429232384,5.308149665730997,-0.06891969609197139
344_907172,1.0,1.0122565434178137,0.9898096708675146,0.9551809691684829,0.8063851165620736,0.5727102966736561,0.3334825002303698,0.11776690664558917,0.009187244150036676,0.00888178477571781,-2.6851944754022603,1.0009782311604285,5.283911381742721,-0.08728787862693312
344_910706,1.0,1.0069776618505573,0.9924999256000475,0.9433617726101473,0.780986038256932,0.5289220782275368,0.24502217103877216,0.07527090750646542,0.00851297156257352,0.008026246806087267,-3.283192586889679,0.9971630514987149,5.820228280302077,-0.05230982850249227
344_905959,1.0,1.008880826343007,0.983924667970016,0.9076338388652392,0.745258631349174,0.5297255634221234,0.2579600153016296,0.09568876862887514,0.01111064785663877,0.009779130899710498,-2.748397080897003,0.9954799211878108,4.943907262020888,-0.081969439023146
344_907277,1.0,1.0053441895176283,0.9768537584368591,0.8885427034028239,0.695161557999165,0.480767454631629,0.24621621502783558,0.0820764252104743,0.007815598888092565,0.007127027522622684,-2.609193552928609,0.9974685641912662,4.468680469121491,-0.09538051008151235
344_1327766,1.0,1.0038009056711843,0.9795999057456974,0.9129838968786927,0.7301748348221424,0.47674589885573,0.23687134036339338,0.0763749635373258,0.0084702481226171,0.007722725652061727,-3.008240338678227,0.9952662580406229,5.10248086620736,-0.06485137382860127
344_1240220,1.0,1.0072187741046286,0.9862353206914489,0.9315787269804126,0.7673995199060011,0.5096466633806738,0.23307992858456134,0.08737043660868399,0.009949866820750036,0.009483037864682037,-3.2353877562975013,0.9958525856849728,5.621106110960199,-0.04988140101343104
344_949161,1.0,1.003848617428301,0.985773500580168,0.933276881301552,0.7559344053700416,0.4844125169823493,0.231428774996435,0.07977607471957779,0.009050915883090063,0.008671971739415274,-3.266197454813176,0.9966719236414753,5.556362505891116,-0.04852132475237146
344_908125,1.0,1.01141405091571,0.988512083343128,0.9573565301011309,0.8183039120968998,0.5718755997435274,0.33707680019313924,0.10988925795809323,0.010743609237513023,0.010424435517344188,-2.7927022277328817,0.9998167357211905,5.478869724531767,-0.07823912346171437
344_906823,1.0,1.0086005873965154,0.985332210795758,0.947268601091404,0.8055324309439296,0.5687403653249891,0.27111488923729515,0.0856587578725733,0.010054709213382446,0.009298249395343107,-3.23953357730763,0.9935204380247884,6.016860992875336,-0.05360138068664675
344_908134,1.0,1.0078110447228292,0.9992773358795463,0.9476306453506973,0.7822750731119472,0.5484214593188543,0.2714775243606137,0.08520134870791701,0.011044664932135224,0.010274941311848104,-3.0686957618486472,1.0002574749930684,5.592845311360395,-0.061707729047214964
344_687561,1.0,1.0095556535467236,0.993400915841707,0.9615222270909716,0.8323586687753355,0.5920664855102726,0.3128295619291208,0.10774444723438284,0.009111560765231222,0.008120860916843269,-3.0621633030820186,0.9985184113958369,5.962555018376222,-0.06221211231360766
344_909696,1.0,1.004593520989649,0.991078231756485,0.9314179487990131,0.7464840497797829,0.4896204541869379,0.2431106590074995,0.07751332341965084,0.008866998150540074,0.008866961343927025,-3.105681980967096,0.9992068508652556,5.323985664814992,-0.05839514395736627
344_907286,1.0,1.005583910897092,0.9825876805229327,0.9243983390544565,0.7544236772951582,0.5088534339912718,0.23936888565532705,0.07738843831013603,0.008984782373553286,0.008359204772251999,-3.1095167124457648,0.9942708958805914,5.41908767300715,-0.0601830413564138
344_907272,1.0,1.0084141187205276,0.977126808100778,0.8909549288635665,0.7339771080013252,0.5171439036456849,0.24970769822748007,0.08267451724888238,0.009863436124331833,0.008995958663112676,-2.723313632026091,0.9925504784215149,4.833818853905425,-0.08704392799354667
344_909255,1.0,1.0060495813918453,0.9870633353844149,0.9432725278297234,0.7844780993930016,0.5375124694544982,0.2580513114963363,0.0796339037738886,0.009712399651401861,0.009361845103757423,-3.2066578293168466,0.9952526846014752,5.7696936701054655,-0.0547828546393602
136_1290922,1.0,0.9962160761156975,0.9614050808030501,0.8566295802653897,0.736238780325059,0.5373502354837656,0.365030473759288,0.16092708760373525,0.0514683632494454,0.040894891876607095,-1.7385383409809996,0.9910437949170025,3.652513460694762,-0.1637265329185048
136_905973,1.0,0.995472329418289,0.9567767968051124,0.8545860805634753,0.7494464829149506,0.5502557426070563,0.37716136748849455,0.16081188156474036,0.05118406141403088,0.04042857922913265,-1.7055807785413788,0.9873083966553092,3.7045462618618554,-0.1719223435489107
136_907045,1.0,0.9932326222471015,0.9626277705003703,0.8534274615847316,0.7429976765574691,0.5462354378790935,0.3765320700515009,0.16097804247744973,0.05037870426093394,0.03966992924322868,-1.678744957951044,0.9891320404286036,3.6431038598717196,-0.1776812482491538
136_907287,1.0,0.9940040694091262,0.9635797503491905,0.8482933815570536,0.7351774396475478,0.5491454381326212,0.37773270001870823,0.17969002966871062,0.053967044577606274,0.04029750612382572,-1.5128165530117585,0.9922221107349545,3.4256291311615117,-0.20880485649557923
136_910399,1.0,0.9937311890153204,0.9679069954093649,0.8510458354126109,0.7220748468757103,0.5403568207716896,0.3721846513802797,0.20021354572777628,0.05681644557777049,0.04112659880788287,-1.4338348022623963,0.9968413135498232,3.273002146648561,-0.22133706276869822
136_1298144,1.0,0.9875883667804497,0.9586073725542839,0.8627788635069104,0.7622958676613807,0.5708791745171811,0.39013794459694784,0.18731668759259046,0.053715346751888826,0.039734080203064105,-1.621128477956699,0.9843231536884043,3.732648841860191,-0.1852863518017016
136_909709,1.0,0.9944426818217833,0.9608089185894739,0.8495289243634859,0.7294749741971442,0.5400564748647255,0.3710422307240058,0.17670650445156752,0.05650458438237544,0.041853911233637235,-1.5637592087569685,0.9925345996142342,3.4344206699034094,-0.1942961261410812
136_1290797,1.0,0.9956957274316669,0.9627442564668085,0.8542261493894356,0.7360207445703917,0.5448659649656844,0.3685586411786821,0.18477634840455132,0.054665145639925035,0.040215535565440205,-1.5783014321322064,0.9929529942593601,3.4821662707423124,-0.19216332719225193
136_907312,1.0,0.9930998881302338,0.9640382373724554,0.8414626377631077,0.725078801852531,0.5438386060091494,0.36353465384853684,0.17255423928511235,0.05444467766541705,0.04033029450998736,-1.5522790401072815,0.9925005984458829,3.4061372122234794,-0.19983431417287725
136_724872,1.0,0.9938956345082306,0.9657863077989574,0.8401283691522733,0.7156039175469247,0.5446045146008733,0.35555218423383295,0.17018859268276326,0.051826417286367915,0.03740217187272768,-1.5411617648277296,0.9940322152636364,3.365599897835369,-0.205877880979697
136_1240134,1.0,0.9961892731612372,0.9643575251464485,0.8694758462667023,0.755165611674831,0.5740197408949003,0.38735616124240235,0.18756800023560483,0.05252690401928212,0.03670165767115121,-1.5906401345895327,0.9902586178909542,3.672205944232016,-0.19544843144827026
136_1298219,1.0,0.9940153690742674,0.96215130317903,0.8486638409475473,0.7307193927370418,0.5392667636369558,0.3738996255901917,0.17856674451047602,0.05532372731547305,0.039878632754347665,-1.5311268431792786,0.9929600484278639,3.4060621752638793,-0.20336330914557565
136_910687,1.0,0.995308100779714,0.965300489356256,0.8669838808941753,0.7665124504950273,0.5758027720698746,0.3849963898586885,0.16512112912392013,0.04961467314296336,0.037145490345054474,-1.779718901640206,0.9862626326386865,3.9395571195388523,-0.1623439555990673
136_906864,1.0,0.9923613201701956,0.9654047267240288,0.841540754091512,0.7242177468681388,0.5378206221101547,0.36193450279276757,0.17781179516059026,0.05400962770339197,0.03913317212934056,-1.5403968737029976,0.9934564513908962,3.376639624912709,-0.20203737239579259
170_688087,1.0,0.9927282258543916,0.9288974071784684,0.8373865216987014,0.6500647206790676,0.40558766444080324,0.18304222956218802,0.06866903613725459,0.01533514366552175,0.011453115566472416,-2.8606967659106393,0.9803487444999933,4.421876119857193,-0.06919426877397471
170_1240216,1.0,0.9948722985854428,0.9257072343303864,0.8343445925094741,0.6629526114291853,0.4179212577700599,0.18343281613168289,0.07385231354275135,0.016923894361690322,0.01253963724392132,-2.8250292788279983,0.9786299439061891,4.433728312466487,-0.07087088839954785
170_910948,1.0,0.993511399646509,0.9234635874224899,0.8366925740971887,0.6641030930250509,0.41602686258676275,0.17683893762086195,0.06219750438453971,0.016470856625046028,0.012257900381310501,-2.9367187497676754,0.9759115881255969,4.5869405478570195,-0.06602019127551785
170_688006,1.0,0.9927560382639276,0.9232834995250354,0.8299873541104947,0.6535736553253688,0.39712666477721836,0.18024406036341273,0.0672013210628006,0.015292315690811381,0.010715532863854186,-2.8738254089919835,0.9782271104893256,4.424946048316008,-0.06894701108628916
170_1240190,1.0,0.9937718656518536,0.9290070106703281,0.8494287922370978,0.6725384098158796,0.4226901187840515,0.19209376064584338,0.07212842174117273,0.016849206644172443,0.012722173640301235,-2.911301630951544,0.9782045778540843,4.609673525857274,-0.06454811974341794
170_910911,1.0,0.9936767054103726,0.9307592041615884,0.840328648306498,0.6693555510339827,0.4312032777875716,0.1798471782641115,0.06775136842261142,0.017194369969828035,0.012747126032080303,-2.896498482420667,0.9775578881550709,4.583106251241438,-0.06787994677045266
170_908145,1.0,0.9945925078918829,0.9252945577893081,0.8504105070224736,0.6944388227332544,0.42816954463624574,0.18399183571532413,0.07226939370088536,0.016821264726040362,0.012363176650192965,-3.075181109698365,0.9733998333700088,4.90884793374819,-0.055209320304395286
170_1240160,1.0,0.9942403297656974,0.9317298518412267,0.8368034452891464,0.6686102489543895,0.41285627939083575,0.18241419907287754,0.068958320968637,0.016733981412182013,0.012461145588328653,-2.9183798738659084,0.9788388515031469,4.559985570590153,-0.06518932280585778
170_687590,1.0,0.9938240181850821,0.9090482144427654,0.8139241927672375,0.6472902643207894,0.4113232239438468,0.1947661068291811,0.06798901580585184,0.01733747600511331,0.012676909410464041,-2.5657977433774963,0.9776746489378351,4.044070327533247,-0.09274238868664664
170_949156,1.0,0.9930937964144313,0.9271046650762114,0.8359282809283739,0.6573174657617258,0.4173239322151697,0.19021910642219708,0.07443920077453693,0.016868472683370335,0.012795127820941549,-2.774476117492773,0.9797334504624761,4.358652867888516,-0.07379982611855745
170_910853,1.0,0.9931215581797088,0.9249994425074903,0.8439402454962202,0.690529141323743,0.43977550666789356,0.2098023129364316,0.07767941280433327,0.017685247973938542,0.01294592180898289,-2.7677228258577524,0.975519713999285,4.5298601075206655,-0.07440813680557033
170_907043,1.0,0.9937685310914303,0.9291607107730675,0.8390464937504811,0.6724605690738651,0.419406370336079,0.18598874772639357,0.07274746284387806,0.01684406073663229,0.012479967107314128,-2.890424910950884,0.9777989477284574,4.557736012517588,-0.0664514972546797
170_722045,1.0,0.9933912552017985,0.9259830481553374,0.8421262301699377,0.6712302349997461,0.4171770141865794,0.19786556144002398,0.07260828413299786,0.01700486800717513,0.012854907186933238,-2.836552292886747,0.9779731881195163,4.493791514898101,-0.06922199046776178
170_910689,1.0,0.9927406649878379,0.9212781060568763,0.8433380923567738,0.688378177532026,0.44728781210311286,0.20374307868862085,0.08244845350354166,0.017187575600395272,0.012374466726548343,-2.7462092902449267,0.9742701446596979,4.512257147447239,-0.07621294171166776
170_910910,1.0,0.9935526484167352,0.932677249268623,0.8473686228781105,0.6796078978618832,0.4159577740537939,0.18442130850424018,0.07089816499006299,0.01687128348612124,0.012534932162461866,-3.020673871872631,0.9775186717533169,4.7478694880773915,-0.05783150702670216
170_909976,1.0,0.9938587502917076,0.9251907306000147,0.8369531256929081,0.665063152427132,0.4190516555424376,0.1916331047002165,0.07588358554785074,0.01733427244419944,0.012929605878225177,-2.7934177105662426,0.9785395476788367,4.411270232197477,-0.07202866499495378
170_924104,1.0,0.9940609195322432,0.9329329605374752,0.8520235667442915,0.692954858150288,0.42487609812559235,0.1900526015332591,0.07088233171233016,0.016685620499250355,0.01214280706253917,-3.048229439867769,0.9762650584674132,4.859007256155049,-0.05678678021649546
170_908445,1.0,0.9915337410189793,0.9281195772793185,0.8379495182460097,0.6589935886187799,0.4128319368417759,0.17501826985350366,0.06442742533797718,0.016584403538722512,0.01249650644747859,-2.94989326181837,0.9772289069843848,4.577704149320484,-0.06411027027552946
170_906834,1.0,0.9930306309499622,0.9212897631898295,0.8297111274660911,0.6458504716304879,0.41045059993576105,0.17990545370601901,0.06230517219417408,0.015693036880618003,0.011843391653976071,-2.801007417029959,0.9783980684541318,4.341324497416578,-0.07539525589395574
170_1299081,1.0,0.9930626903636637,0.9269147900344759,0.8312754657384314,0.656278361423879,0.4191895160510748,0.19754397144780006,0.07143671985600686,0.017608255991042526,0.013316814415635442,-2.6959122099690696,0.9802677943508962,4.260064916738568,-0.08015090186444512
170_905933,1.0,0.9932280996925096,0.928747302538204,0.8424315734911267,0.6708000233946098,0.41771785797203004,0.19312277195084793,0.07222701124865055,0.01586673152333231,0.011635427436217248,-2.8600821611775866,0.9783948039287566,4.522164653741439,-0.06886874726246106
170_908476,1.0,0.9930839115505303,0.9216786612720946,0.8499622332152178,0.6952094611644887,0.44002410198357556,0.19818614989422545,0.07498822285838347,0.017071210748079744,0.012662000453618195,-2.9262189966389704,0.9727198108821273,4.758372401639833,-0.06406997262592619
170_1298347,1.0,0.9957631807728369,0.9051418928672994,0.8230809112785803,0.6503932705850911,0.41527589588667957,0.19676229321159305,0.07043768066435535,0.016860865454326218,0.011817937414150093,-2.5909523750059136,0.9768935902621848,4.10736399875145,-0.0905333725597251
170_1327775,1.0,0.992428007725349,0.9316293517040076,0.8444578840827129,0.6720895017390125,0.4199048621257041,0.18305444647669683,0.06698019330147295,0.015708605391508597,0.011432174403427843,-2.9590326155156146,0.9774828378413137,4.657289897104132,-0.06393617726843277
170_907066,1.0,0.992236871001425,0.9193911887314337,0.8469379384589345,0.6910704816736929,0.43859228138414497,0.20297504223328594,0.07857882278589523,0.017227344309400455,0.013019001086693528,-2.842661380692337,0.9730058894475215,4.631954589691317,-0.06865696687450518
170_909253,1.0,0.99261342270958,0.9260469386029693,0.8356693667785788,0.6474569557611047,0.4157469011087964,0.18425493703607276,0.06964284773007007,0.015685458571476577,0.01211774611683776,-2.7849117972602286,0.9799308810279631,4.341018745129971,-0.07474844204310323
170_905938,1.0,0.9933328129541756,0.921672263717764,0.8297588361720492,0.6491320704491479,0.4261694381737613,0.18167716428391323,0.06573627089009784,0.01656530787608941,0.012468269108157938,-2.732787285612167,0.9782572667306991,4.297794908250846,-0.0803376029718444
170_946356,1.0,0.9936871898019655,0.9289783220970724,0.8417086903912636,0.6579056986813325,0.4132570832807345,0.18973905244869643,0.07290885100673543,0.016895180771716544,0.012754974722625332,-2.8423267829702614,0.9802522634250508,4.442177633607734,-0.06861686903714352
170_688014,1.0,0.9937577230444878,0.9314925231173793,0.8481521722867884,0.6831216167917079,0.43264136383795515,0.19154016943301883,0.0740141742294541,0.0163925651650915,0.012096973250368476,-2.9129112956951575,0.9772428221270553,4.666388310551739,-0.06549461930430502
170_1240145,1.0,0.9934930540586413,0.9286595148756085,0.8554641946777835,0.6837454301925814,0.43442448564265795,0.2040850366004905,0.07748460995883333,0.017314895137587875,0.0131136374979244,-2.86843837561062,0.9775437899669399,4.63076492065151,-0.06628808158702197
170_907791,1.0,0.9917816027869164,0.9262378778540947,0.8375356721019795,0.6679561206209309,0.4152988484241247,0.1785855661839273,0.06741450089850243,0.015453517292575901,0.011414133734793525,-2.9370744005330147,0.9759983743270272,4.599488799402681,-0.06545032435220852
170_946358,1.0,0.9909883474677585,0.9332515716200422,0.8492947991184583,0.6744403681115655,0.4141765446632195,0.17440021725491475,0.0640387717908287,0.014855969029639106,0.010691603041596252,-3.097355245455857,0.9763656952173696,4.835869217995943,-0.05648035516795533
170_1303897,1.0,0.9939393633925165,0.9177596091170703,0.8262942343000297,0.6600460056448122,0.41379394429388217,0.1918131140226339,0.07383613775771161,0.01720537101358025,0.012051916540474713,-2.7079016364421977,0.9775763417302037,4.270452761067086,-0.0796418558906865
170_1330947,1.0,0.9926446071140952,0.9273492738325557,0.8334360342310319,0.6541752103674761,0.419652192531659,0.18214344038445363,0.06962839556940614,0.016337724444491074,0.012417894285566182,-2.7991326386447297,0.9790966401055463,4.381536524254721,-0.07393375737087673
170_910779,1.0,0.9933788572341407,0.9226046267588922,0.8391157661496731,0.6603539456308161,0.41835134528127665,0.1985567957785369,0.07423732576774728,0.017423094332601172,0.013367492145489934,-2.751204172364905,0.9787712940722312,4.352436415101056,-0.0748167876429878
170_687997,1.0,0.992558733765574,0.932201722262735,0.842524320733677,0.6715309610966216,0.41948446409154594,0.17642752560932795,0.06616690285005726,0.015493609412619062,0.011260776822599494,-2.9907365645956916,0.9771589878576952,4.689403952588812,-0.06258841126675473
170_905976,1.0,0.9947032256188908,0.9180166438949862,0.8232731264620092,0.6763798354168531,0.4246635089226153,0.2263965184421321,0.07074614224339515,0.018991469654502456,0.013608956450608342,-2.51172481373008,0.9780749820288169,4.114183208527451,-0.09627400107008047
170_906999,1.0,0.9941282673636544,0.9280351867003228,0.8430826460984152,0.6699317497034244,0.4250001923339586,0.19825687759408966,0.07815025641731514,0.01728841161195242,0.013101615716481399,-2.785599075166429,0.9792772650231997,4.438163794499465,-0.07207188459971557
170_908125,1.0,0.993783912094373,0.9258247518985452,0.8339803049361451,0.6673788755963066,0.4184666356686789,0.19804629421245612,0.07340524815818286,0.017636407259856404,0.01268219454219839,-2.7502918716264886,0.9787957606748265,4.363574880833799,-0.07578856390891894
170_909703,1.0,0.9914891055411412,0.9327423738357883,0.8437821315634882,0.6680159439453092,0.41511035802740176,0.17846346530552343,0.06666792460562754,0.015336819809342993,0.011032233972063422,-2.9861754270242025,0.9777266011405881,4.665691233105048,-0.06236643385464202
170_906844,1.0,0.993837038178903,0.9302799405828361,0.8432591883977145,0.6796183228883004,0.41790521089485977,0.1851356657179969,0.07300032980156579,0.01665916914890344,0.012302526503935424,-2.9684562279265103,0.9770639068028484,4.6815393788776944,-0.061171931009117185
170_909713,1.0,0.9931664426453735,0.9235087941775408,0.8309534058137705,0.6644437848604159,0.4245486319552616,0.1989576837896493,0.0713216405096841,0.01788781743503365,0.013120676786976464,-2.6948809522142394,0.978199098417861,4.298755489208205,-0.08080210396702152
170_753586,1.0,0.9931048414192817,0.9259020970184912,0.8398976128286557,0.6781000633209853,0.4179225100999374,0.18686079642556358,0.07378208148154419,0.016845491804280344,0.012339683524984511,-2.9231455925077157,0.9759327460354525,4.619648631514808,-0.06391483396060929
170_908120,1.0,0.9937679045570087,0.9253601370397591,0.8463538234195416,0.6909931127321505,0.4358596510590665,0.20097610646141612,0.07874434477938008,0.017555299882350425,0.013050794218230856,-2.8580665653010997,0.9752496440313599,4.63339327071104,-0.06738277909996056
170_1298350,1.0,0.9942382726792419,0.92030860935352,0.8435118718073062,0.670701484786056,0.42349730750275394,0.1901408682200939,0.07469320733540084,0.016884863881717095,0.012621411218834935,-2.8567257970882243,0.976158722795581,4.533129773992996,-0.06817117378003812
170_1303900,1.0,0.995198853956123,0.8997898980844367,0.8146073921144154,0.641479608977733,0.38953680056986967,0.18202719747744506,0.059051109138902685,0.01705857781928986,0.011970090506124895,-2.7289822501591727,0.9750546520491842,4.185034959378654,-0.08028398944081022
170_949176,1.0,0.9940912526367675,0.914785989384677,0.8302137622395879,0.6512327271279494,0.40392122227863014,0.19774505164869383,0.06993555573981501,0.015735473764557847,0.010572608765865531,-2.6976050468963666,0.9785544668683789,4.226270870130612,-0.08132699933153334
170_753558,1.0,0.9928665322056809,0.9258931214999293,0.8393962396467776,0.673837306233424,0.41935278147867666,0.18737481114455906,0.07408960823092109,0.016918574874872055,0.012455679274261677,-2.887852792723283,0.9765209564272558,4.563670240584321,-0.06620291320596457
170_907059,1.0,0.9935899610786456,0.9295256595742163,0.8426734987524683,0.6622089504100583,0.4302123607578492,0.18628395697220168,0.07051876063036233,0.017891710909626192,0.013665900078574909,-2.8359983840826817,0.9789408407825853,4.485042981522189,-0.07020985585693862
170_753620,1.0,0.9926811642387618,0.9304019996433728,0.8421295482454342,0.6738450106412797,0.41240440661989114,0.18153569368685513,0.0700717361075506,0.015513954739461332,0.011245735309861159,-2.982020204687784,0.9771643972061813,4.669870310247762,-0.06157819030925527
170_1331048,1.0,0.9921360192753127,0.9342355944685545,0.8462117666402,0.674037395279651,0.420458313816206,0.1833477620518389,0.071004750913311,0.015492887212509547,0.011147566127877803,-2.9640006020053224,0.9781487287198252,4.669746533969931,-0.0629048519352743
170_949170,1.0,0.9950598619637223,0.9023121373243912,0.8090876458639717,0.6219775332783035,0.3983688428410269,0.18148141656792904,0.0622686205170905,0.01660603601388431,0.01208864146686094,-2.5750645863482684,0.9792856888016918,3.9478812497409197,-0.09296970255115063
170_1240158,1.0,0.9942773890433498,0.9319939110573792,0.8418951773612677,0.6768860086620757,0.4194406117555962,0.18684889150848102,0.07329035822372192,0.016622122685960715,0.012286127002258871,-2.923627872278461,0.9782724449986194,4.615396907044462,-0.0641874471938801
170_1240205,1.0,0.9934382768440386,0.9244540153544688,0.8394827774851744,0.6578766975337595,0.43608818351952944,0.1857384923203615,0.07161846263580918,0.01787844605622667,0.013577454893207615,-2.767109941800176,0.978044344724472,4.397742448883165,-0.07561479257168022
170_753554,1.0,0.9937605576867169,0.9286647059263642,0.850301917822109,0.6778290485497677,0.42457045392047316,0.18799217414069452,0.06919959840885431,0.016532454393411448,0.012275004205567649,-2.9718478528637298,0.976799511744648,4.7112604805345715,-0.061872697343801686
331_1240191,1.0,0.9891925320028256,0.8978267133251344,0.7988548515016723,0.6024548716151996,0.4347309754898132,0.2744838913354045,0.19860454495637664,0.08189129528084892,0.07150410634202031,-1.8038679764337513,0.9938501484448,2.9529758899996166,-0.0985995283308742
331_909731,1.0,0.9896383142030198,0.9035027934626081,0.8221131743108863,0.631289884202268,0.47474157335266687,0.29011182018500364,0.1780643925533577,0.08106837974391784,0.07139190048341004,-1.8029096044203923,0.9887163639657636,3.145033986865781,-0.10729734047308603
331_906836,1.0,0.990213346969274,0.9057630636025291,0.8120660927923888,0.6194865996213612,0.45542596528513246,0.2928886910501697,0.18826513252176205,0.0867472527136367,0.07542694653531881,-1.7922119883849073,0.9926911041691758,3.039488913427928,-0.10008130500601609
331_906800,1.0,0.9904775961817238,0.8916488055704096,0.795293224909822,0.6047132623594405,0.4455080165392734,0.2751924229710315,0.19502377752568606,0.07721207784248948,0.06773885210238323,-1.6721937008783054,0.9940680552093576,2.850817967803093,-0.12915730656052715
331_909252,1.0,0.9919372677465544,0.8978414754663833,0.8018407140342265,0.6001734354508744,0.4344795081113039,0.26266515508762434,0.18447313566860432,0.06624197935593137,0.05817549921640514,-1.8187844316705526,0.993962251408115,2.9960848992732956,-0.1143378062986068
331_1240192,1.0,0.9915242615957669,0.9138228524607115,0.8298118261089726,0.6268092010446731,0.4648693499467307,0.29792524341379667,0.16865279556902746,0.07963734081090118,0.07076157484665094,-1.8996421810051842,0.9913187131497628,3.234911864104039,-0.09296705008436103
331_713899,1.0,0.991713674679402,0.9004252719027164,0.8131299991291341,0.6084094381061321,0.4394102960611614,0.25745758653925693,0.1528486545485565,0.06431337370848678,0.056178959168466866,-2.0050974772687757,0.9893446491619639,3.2470853389495447,-0.09444444886515874
276_1247871,1.0,0.9953227214923837,0.932717608014535,0.8420432885252016,0.6461048679854697,0.48071760918759227,0.28374720262501446,0.13360269077482334,0.04653649677186647,0.03448523015765273,-1.9441463537815813,0.9920698193478273,3.4584061328475886,-0.13183667150473413
276_909751,1.0,0.9972375158827812,0.9566026333213462,0.8960991655731114,0.7556625759139948,0.5470304072444547,0.30529766072641484,0.12002138675475268,0.05460746788665649,0.045396289141263896,-2.641658342372594,0.9824056724567035,4.86933573561357,-0.049664876591083616
276_907278,1.0,1.0033516568759469,0.9319666258766848,0.840595554173184,0.6433395911136742,0.44115941102018197,0.21772544200840382,0.10172677498233319,0.04029855976445212,0.03526047491940145,-2.5516682098568744,0.9892694330066802,4.026868235261472,-0.06616872614965932
